"baseData","ruleCode","file","line","column","message","rawOutputFile"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2313","238","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2316","128","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2316","189","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2316","205","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2316","222","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2316","283","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2316","348","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2319","128","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2319","189","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2319","205","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2319","222","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2319","283","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2322","125","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2322","183","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2322","199","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2322","216","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2322","274","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2322","336","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2325","125","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2325","183","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2325","199","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2325","216","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SEM_INVALID_TEXT_CONCAT","LibKCUI.galaxy","2325","274","text 类型不能用 + 拼接，请用 string 拼接后再用 StringToText() 转换（text + text）","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","248","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","256","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","257","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","344","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","345","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","346","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","347","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","517","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","585","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","684","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","685","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","686","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","687","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","688","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","689","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","814","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","815","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","1148","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","1149","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","1287","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","1288","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","1479","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","1679","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","1680","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","1681","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","2296","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","2447","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","2548","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","2553","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","2560","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","2562","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","2564","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","2750","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","2754","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","2843","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","2845","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","2888","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","2889","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","2891","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","3036","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","3037","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","3038","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","3243","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","3244","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","3277","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","3356","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","3450","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_CONTINUE","LibKMIS.galaxy","3791","13","Galaxy 不支持 continue 语句，请用 if 块包裹","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_CONTINUE","LibKMIS.galaxy","3794","13","Galaxy 不支持 continue 语句，请用 if 块包裹","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","3957","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","4202","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","4484","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","4514","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","4769","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","4805","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","4844","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","4884","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","4919","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","5308","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","5309","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","5376","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","5377","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","5519","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","5520","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","5521","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","6097","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","6098","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","6843","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","6844","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","7707","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","7768","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","7829","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","7914","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","7915","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","8161","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_CONTINUE","LibKMIS.galaxy","8388","13","Galaxy 不支持 continue 语句，请用 if 块包裹","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKMIS.galaxy","8730","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","01-CoreRuntime.txt"
"CoreRuntime","SEM_UNDECLARED_FUNCTION","LibKMIS.galaxy","363","13","未声明的函数 'SoundPlay()'","01-CoreRuntime.txt"
"CoreRuntime","SEM_UNDECLARED_FUNCTION","LibKMIS.galaxy","366","13","未声明的函数 'SoundPlay()'","01-CoreRuntime.txt"
"CoreRuntime","SEM_UNDECLARED_FUNCTION","LibKMIS.galaxy","369","13","未声明的函数 'SoundPlay()'","01-CoreRuntime.txt"
"CoreRuntime","SEM_UNDECLARED_FUNCTION","LibKMIS.galaxy","418","13","未声明的函数 'SoundPlayAtPoint()'","01-CoreRuntime.txt"
"CoreRuntime","XLIB_DISALLOWED_NATIVE","LibKMIS.galaxy","3154","13","调用了不允许的 native 函数 'UnitCreate()' (不应直接调用，请用 libNtve_gf_CreateUnitsAtPoint2 包装)","01-CoreRuntime.txt"
"CoreRuntime","XLIB_DISALLOWED_NATIVE","LibKMIS.galaxy","3162","13","调用了不允许的 native 函数 'UnitCreate()' (不应直接调用，请用 libNtve_gf_CreateUnitsAtPoint2 包装)","01-CoreRuntime.txt"
"CoreRuntime","XLIB_DISALLOWED_NATIVE","LibKMIS.galaxy","3192","9","调用了不允许的 native 函数 'UnitCreate()' (不应直接调用，请用 libNtve_gf_CreateUnitsAtPoint2 包装)","01-CoreRuntime.txt"
"CoreRuntime","XLIB_DISALLOWED_NATIVE","LibKMIS.galaxy","3195","9","调用了不允许的 native 函数 'UnitCreate()' (不应直接调用，请用 libNtve_gf_CreateUnitsAtPoint2 包装)","01-CoreRuntime.txt"
"CoreRuntime","XLIB_DISALLOWED_NATIVE","LibKMIS.galaxy","3198","9","调用了不允许的 native 函数 'UnitCreate()' (不应直接调用，请用 libNtve_gf_CreateUnitsAtPoint2 包装)","01-CoreRuntime.txt"
"CoreRuntime","XLIB_DISALLOWED_NATIVE","LibKMIS.galaxy","3201","9","调用了不允许的 native 函数 'UnitCreate()' (不应直接调用，请用 libNtve_gf_CreateUnitsAtPoint2 包装)","01-CoreRuntime.txt"
"CoreRuntime","XLIB_DISALLOWED_NATIVE","LibKMIS.galaxy","3208","9","调用了不允许的 native 函数 'UnitCreate()' (不应直接调用，请用 libNtve_gf_CreateUnitsAtPoint2 包装)","01-CoreRuntime.txt"
"CoreRuntime","XLIB_DISALLOWED_NATIVE","LibKMIS.galaxy","4298","5","调用了不允许的 native 函数 'UnitCreate()' (不应直接调用，请用 libNtve_gf_CreateUnitsAtPoint2 包装)","01-CoreRuntime.txt"
"CoreRuntime","XLIB_DISALLOWED_NATIVE","LibKMIS.galaxy","4319","9","调用了不允许的 native 函数 'UnitCreate()' (不应直接调用，请用 libNtve_gf_CreateUnitsAtPoint2 包装)","01-CoreRuntime.txt"
"CoreRuntime","XLIB_DISALLOWED_NATIVE","LibKMIS.galaxy","4323","13","调用了不允许的 native 函数 'UnitCreate()' (不应直接调用，请用 libNtve_gf_CreateUnitsAtPoint2 包装)","01-CoreRuntime.txt"
"CoreRuntime","SEM_UNDECLARED_FUNCTION","LibKMIS.galaxy","4785","5","未声明的函数 'SoundPlay()'","01-CoreRuntime.txt"
"CoreRuntime","SEM_UNDECLARED_FUNCTION","LibKMIS.galaxy","5418","9","未声明的函数 'SoundPlayAtPoint()'","01-CoreRuntime.txt"
"CoreRuntime","XLIB_DISALLOWED_NATIVE","LibKMIS.galaxy","5541","5","调用了不允许的 native 函数 'UnitCreate()' (不应直接调用，请用 libNtve_gf_CreateUnitsAtPoint2 包装)","01-CoreRuntime.txt"
"CoreRuntime","SEM_UNDECLARED_FUNCTION","LibKMIS.galaxy","5918","9","未声明的函数 'SoundPlay()'","01-CoreRuntime.txt"
"CoreRuntime","SEM_UNDECLARED_FUNCTION","LibKMIS.galaxy","5921","9","未声明的函数 'SoundPlay()'","01-CoreRuntime.txt"
"CoreRuntime","SEM_UNDECLARED_FUNCTION","LibKMIS.galaxy","6432","5","未声明的函数 'SoundPlay()'","01-CoreRuntime.txt"
"CoreRuntime","XLIB_DISALLOWED_NATIVE","LibKMIS.galaxy","6963","5","调用了不允许的 native 函数 'UnitCreate()' (不应直接调用，请用 libNtve_gf_CreateUnitsAtPoint2 包装)","01-CoreRuntime.txt"
"CoreRuntime","SEM_UNDECLARED_FUNCTION","LibKMIS.galaxy","8914","9","未声明的函数 'SoundPlay()'","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_CONTINUE","LibKPVP.galaxy","854","13","Galaxy 不支持 continue 语句，请用 if 块包裹","01-CoreRuntime.txt"
"CoreRuntime","SYNTAX_NO_CONTINUE","LibKPVP.galaxy","1440","13","Galaxy 不支持 continue 语句，请用 if 块包裹","01-CoreRuntime.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","569","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","570","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","599","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","600","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","601","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","635","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","636","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","637","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","638","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","677","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","678","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","679","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","680","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","681","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","766","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","767","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","768","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","839","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
